timestamp,sensor_id,frequency_hz,amplitude_db,snr_db,bearing_deg,range_m,depth_m,temperature_c,salinity_psu,label
2025-09-04T12:45:30.715012Z,SEN-008,4739.6,-55.77,22.68,289.62,112.47,307.07,28.4,32.56,whale
2025-09-17T03:56:40.419449Z,SEN-005,3864.11,-59.55,0.02,271.01,729.36,310.85,10.02,34.24,seafloor_reflection
2025-09-14T06:12:23.171713Z,SEN-044,41787.36,-51.61,13.53,105.04,357.02,420.56,6.22,31.76,ambient_noise
2025-09-20T05:54:41.777384Z,SEN-013,21945.04,-76.62,4.62,42.25,1464.1,196.02,22.7,35.65,ship
2025-09-14T11:57:07.314225Z,SEN-029,255.91,-54.23,1.83,63.75,500.91,199.24,2.92,32.65,whale
2025-09-11T19:39:10.597229Z,SEN-020,43751.09,-46.11,2.94,221.89,724.27,373.29,16.88,35.14,whale
2025-08-28T13:54:59.695593Z,SEN-014,43858.36,-71.31,11.68,54.01,1504.48,22.73,25.81,30.6,seafloor_reflection
2025-09-05T19:13:34.058913Z,SEN-032,40340.19,-62.65,20.35,115.25,515.43,180.2,6.69,37.7,ambient_noise
2025-09-02T17:24:59.234414Z,SEN-027,12491.09,-78.42,9.51,302.11,747.52,92.43,11.64,32.03,seafloor_reflection
2025-09-02T02:08:35.853022Z,SEN-025,18700.36,-63.26,13.36,29.44,1284.05,47.23,24.73,33.26,whale
2025-09-23T23:02:18.055301Z,SEN-004,37271.82,-65.38,5.57,209.23,454.65,270.74,15.07,33.05,ambient_noise
2025-09-06T13:30:03.999719Z,SEN-021,24518.72,-41.86,8.99,143.94,734.2,69.05,5.33,34.77,ambient_noise
2025-09-21T12:44:39.368402Z,SEN-018,7775.95,-63.54,3.05,43.31,1443.08,120.34,2.52,30.85,ambient_noise
2025-09-13T16:53:26.015968Z,SEN-039,12215.63,-55.96,-4.48,183.4,201.55,201.98,16.72,32.67,fish_school
2025-09-18T14:44:05.596163Z,SEN-015,48632.22,-45.48,5.91,185.99,1277.84,250.95,0.65,37.05,fish_school
2025-09-09T20:22:10.042712Z,SEN-038,7635.55,-80.77,19.03,136.11,1036.45,387.81,10.2,33.18,ambient_noise
2025-09-12T01:50:29.566335Z,SEN-048,36331.43,-57.65,-9.96,19.92,967.97,335.85,18.36,31.9,ship
2025-09-09T13:05:00.559761Z,SEN-024,23953.11,-69.99,18.81,74.47,793.25,321.87,0.16,37.22,ship
2025-08-31T15:02:44.521756Z,SEN-008,37455.22,-69.76,12.63,145.7,1192.84,66.81,26.04,34.67,sonar_ping
2025-09-16T10:38:10.580141Z,SEN-028,33089.55,-67.54,8.89,99.8,1507.11,487.07,28.71,33.33,ambient_noise
2025-09-03T04:37:36.660830Z,SEN-021,22014.44,-63.89,5.8,57.79,382.25,150.89,12.32,37.5,ambient_noise
2025-08-26T11:58:41.682373Z,SEN-016,17760.15,-69.28,13.83,175.31,1617.38,84.27,1.22,35.59,seafloor_reflection
2025-09-14T03:12:38.888374Z,SEN-016,37742.53,-63.11,21.19,143.14,721.43,88.0,8.4,35.36,ship
2025-08-31T01:59:25.578406Z,SEN-035,16224.75,-49.31,12.06,239.38,362.59,118.91,19.89,32.62,seafloor_reflection
2025-09-22T23:36:03.348026Z,SEN-017,39409.8,-54.14,8.32,201.76,833.16,268.23,1.28,34.48,fish_school
2025-09-23T09:17:57.568974Z,SEN-009,34024.17,-31.81,31.59,61.11,184.5,68.15,25.62,33.76,seafloor_reflection
2025-09-22T05:10:23.196834Z,SEN-035,28925.69,-57.13,10.69,247.56,1865.34,15.93,24.1,33.19,ambient_noise
2025-09-05T20:59:06.048445Z,SEN-029,18503.16,-53.0,-3.11,167.54,150.28,463.6,13.88,30.05,fish_school
2025-08-26T05:35:58.247426Z,SEN-039,10333.56,-46.42,12.62,40.84,1159.12,422.37,23.11,32.35,ambient_noise
2025-09-22T14:51:36.411610Z,SEN-018,35549.95,-70.83,5.29,6.64,1185.21,18.95,5.1,37.84,fish_school
2025-09-07T14:45:48.009821Z,SEN-012,4658.33,-46.65,7.18,225.51,1307.06,49.15,28.7,36.24,sonar_ping
2025-09-23T18:27:43.988344Z,SEN-019,48530.06,-68.8,20.23,222.71,1520.42,327.36,14.93,34.92,fish_school
2025-09-23T16:16:37.677998Z,SEN-048,48939.52,-54.74,17.02,295.37,594.12,45.97,29.55,33.33,ambient_noise
2025-09-20T08:38:15.205954Z,SEN-022,6598.11,-49.86,-4.1,274.48,68.55,124.95,15.79,30.62,fish_school
2025-09-03T14:28:26.225627Z,SEN-049,5286.37,-78.49,-3.83,315.9,687.06,155.47,21.29,34.88,fish_school
2025-09-06T07:44:28.009919Z,SEN-015,20694.56,-63.16,11.13,105.27,1124.49,15.62,23.99,32.18,ambient_noise
2025-09-20T07:17:20.949955Z,SEN-001,48187.8,-60.18,17.78,148.74,564.87,34.49,23.73,34.61,ambient_noise
2025-09-04T06:39:16.534748Z,SEN-002,20075.51,-70.69,-7.97,22.29,1936.57,86.35,22.1,37.58,whale
2025-08-30T20:30:19.896793Z,SEN-008,18253.73,-56.16,17.84,148.09,1498.92,264.68,4.1,36.29,fish_school
2025-09-11T11:22:03.569675Z,SEN-022,35208.89,-42.54,29.73,79.12,2114.79,105.49,12.26,37.68,ship
2025-09-22T20:30:07.872008Z,SEN-025,9018.69,-69.2,19.49,289.91,185.81,119.14,16.25,36.7,ship
2025-09-15T15:36:43.930365Z,SEN-002,18229.84,-47.63,3.66,236.26,228.19,323.4,21.25,30.7,ship
2025-09-11T20:54:53.250255Z,SEN-009,14636.24,-54.58,15.14,281.41,1357.9,320.17,11.88,30.78,ambient_noise
2025-08-28T16:26:16.169237Z,SEN-009,30116.58,-73.05,11.86,213.29,2067.92,250.58,16.71,35.42,ship
2025-09-13T05:16:33.428987Z,SEN-013,8221.37,-63.67,24.25,215.26,2936.09,406.31,12.71,35.25,ambient_noise
2025-09-24T11:18:34.276853Z,SEN-006,27480.19,-56.91,19.08,84.68,1344.97,343.36,21.41,33.04,submarine
2025-08-29T23:19:52.464876Z,SEN-030,42891.57,-43.63,2.81,241.14,1023.91,268.7,2.38,30.43,ambient_noise
2025-09-10T07:40:05.156310Z,SEN-015,25757.11,-51.49,14.7,51.83,1684.79,86.5,21.43,35.71,sonar_ping
2025-09-21T02:10:45.699820Z,SEN-015,34206.48,-66.36,3.44,99.3,504.72,343.31,25.16,30.84,fish_school
2025-09-16T23:49:26.954602Z,SEN-007,3854.88,-55.55,18.31,64.78,366.81,165.96,0.38,35.08,seafloor_reflection
2025-09-15T16:19:19.498043Z,SEN-011,22505.38,-87.53,7.97,341.83,1459.77,56.44,16.04,30.38,fish_school
2025-09-15T20:15:33.443078Z,SEN-040,4835.17,-50.47,9.68,323.31,1564.05,234.36,7.52,31.46,ambient_noise
2025-09-05T13:18:15.761345Z,SEN-038,30013.14,-67.16,11.36,314.94,967.11,209.09,12.97,34.45,seafloor_reflection
2025-09-03T13:51:24.757717Z,SEN-040,14124.61,-70.06,5.59,345.66,326.14,238.42,22.37,34.78,sonar_ping
2025-09-19T01:12:38.812383Z,SEN-002,14434.56,-62.65,10.85,220.53,1807.21,225.45,23.26,35.38,sonar_ping
2025-09-19T01:45:08.616391Z,SEN-048,3930.66,-71.96,13.67,322.09,66.84,61.15,12.05,30.89,sonar_ping
2025-09-20T18:45:46.147143Z,SEN-039,15580.87,-61.47,7.75,105.07,1089.24,59.51,2.75,33.56,fish_school
2025-09-22T04:00:14.209609Z,SEN-010,25383.19,-48.96,11.75,138.51,1315.03,318.41,18.28,31.07,ship
2025-09-10T02:38:14.195231Z,SEN-044,29274.54,-79.24,4.05,168.11,513.14,191.94,8.37,37.49,ambient_noise
2025-09-09T19:33:44.933212Z,SEN-017,3426.61,-60.22,0.16,32.19,2174.22,36.41,3.49,36.67,ambient_noise
2025-09-18T17:14:35.801265Z,SEN-007,32607.81,-61.07,9.73,296.89,936.72,58.58,9.45,34.52,fish_school
2025-09-14T06:26:41.205959Z,SEN-040,24494.9,-54.31,18.14,42.9,638.95,34.64,17.41,33.45,sonar_ping
2025-09-15T19:53:12.843235Z,SEN-039,26891.71,-61.36,17.88,287.88,714.64,254.07,27.25,32.6,ambient_noise
2025-09-18T15:26:29.296561Z,SEN-004,41656.55,-49.94,17.38,332.01,3528.76,256.34,6.47,36.29,ambient_noise
2025-09-21T11:16:28.543374Z,SEN-035,17177.1,-45.81,18.08,204.42,881.8,0.74,22.92,34.08,ship
2025-09-04T21:49:38.143942Z,SEN-047,8785.15,-49.14,11.47,59.72,259.39,47.24,25.87,30.1,ambient_noise
2025-09-06T00:53:25.710626Z,SEN-036,27635.33,-66.77,5.61,157.21,223.15,241.83,4.44,34.56,ship
2025-08-28T14:08:15.885451Z,SEN-031,47256.59,-40.05,7.91,49.99,1898.28,109.42,0.17,36.86,seafloor_reflection
2025-09-12T02:49:56.822845Z,SEN-025,25941.69,-70.96,9.03,42.85,187.52,7.04,28.36,34.85,ship
2025-08-26T20:20:57.071064Z,SEN-041,41612.42,-52.27,4.74,272.19,1313.97,309.32,2.95,30.56,submarine
2025-09-08T17:42:04.760382Z,SEN-013,37875.9,-47.89,14.74,141.49,1479.8,170.57,4.84,34.72,seafloor_reflection
2025-09-11T01:10:29.590545Z,SEN-018,25964.71,-38.59,5.1,0.05,722.62,138.29,12.23,36.0,ship
2025-09-03T08:46:49.622900Z,SEN-021,32412.98,-49.31,-4.8,17.45,420.03,167.77,8.85,35.91,submarine
2025-09-12T11:52:14.508778Z,SEN-048,20393.34,-66.96,18.47,294.39,1177.32,529.88,29.44,34.33,whale
2025-08-26T16:25:51.345225Z,SEN-001,26578.37,-50.2,14.08,223.09,1448.46,253.17,24.77,36.02,ship
2025-08-26T21:21:41.202621Z,SEN-036,25413.56,-60.72,-3.8,304.03,280.58,211.29,19.47,30.94,seafloor_reflection
2025-09-19T10:44:35.350613Z,SEN-008,35484.61,-48.34,4.82,98.52,750.62,241.83,0.79,32.09,ambient_noise
2025-09-05T13:48:28.839921Z,SEN-048,20558.07,-57.44,9.23,113.16,1902.73,113.74,7.26,31.82,ship
2025-08-29T13:57:15.546177Z,SEN-021,5078.38,-45.08,9.98,222.07,1464.39,87.94,5.8,32.79,fish_school
2025-09-10T10:29:09.227445Z,SEN-043,39456.61,-59.08,26.84,239.46,1255.03,53.33,7.83,35.09,seafloor_reflection
2025-09-17T20:51:57.987015Z,SEN-021,34274.16,-49.97,2.33,9.55,395.24,23.98,28.48,34.11,seafloor_reflection
2025-09-01T05:51:42.800655Z,SEN-027,47511.16,-65.54,1.83,326.6,1897.77,385.38,12.2,33.74,fish_school
2025-09-13T10:57:06.810706Z,SEN-019,21492.94,-47.53,20.17,287.7,1884.01,156.92,26.22,34.51,ship
2025-08-28T07:55:15.326647Z,SEN-023,4002.46,-80.83,8.53,47.47,1049.23,343.0,14.19,33.21,whale
2025-08-27T07:40:53.718652Z,SEN-043,6168.79,-52.3,19.39,3.72,762.55,128.57,19.91,37.72,ambient_noise
2025-09-10T17:02:45.902408Z,SEN-035,38688.65,-55.68,7.87,276.9,1306.24,177.41,28.24,30.11,submarine
2025-09-10T23:43:40.932596Z,SEN-040,3481.09,-57.84,19.75,325.04,1210.21,507.93,17.47,32.47,ambient_noise
2025-09-13T21:25:13.002066Z,SEN-042,45400.52,-81.03,7.78,115.96,524.44,182.19,10.7,37.88,ship
2025-09-16T13:15:23.434392Z,SEN-048,14154.34,-64.29,9.0,115.49,266.38,263.39,14.18,37.39,ambient_noise
2025-09-24T01:05:03.287350Z,SEN-005,44954.06,-47.31,1.7,185.26,1193.58,65.98,14.06,36.67,ambient_noise
2025-09-10T06:12:25.200180Z,SEN-041,38697.99,-67.77,23.82,242.84,873.91,137.22,24.0,31.24,sonar_ping
2025-09-04T10:59:57.875247Z,SEN-008,43572.93,-74.02,3.97,233.16,1563.95,155.72,10.07,36.45,submarine
2025-09-18T15:00:17.314223Z,SEN-011,10780.58,-70.1,-0.22,270.95,2361.22,138.42,1.29,30.74,whale
2025-09-02T21:28:11.892654Z,SEN-016,29825.11,-47.45,22.96,41.03,2.57,87.55,20.19,30.62,ambient_noise
2025-09-07T22:31:48.619852Z,SEN-039,4770.1,-54.76,15.27,187.13,1370.76,245.56,25.65,30.65,seafloor_reflection
2025-08-28T02:57:33.637822Z,SEN-047,10193.81,-45.12,22.68,182.28,149.26,107.45,15.04,34.66,fish_school
2025-08-26T12:43:23.824316Z,SEN-024,15564.12,-52.38,4.29,341.95,2131.46,483.87,4.2,35.52,submarine
2025-09-23T15:34:39.388228Z,SEN-021,37066.55,-68.02,14.84,330.57,210.83,141.91,4.35,32.05,seafloor_reflection
2025-09-19T20:22:35.169751Z,SEN-023,1333.25,-41.08,21.2,270.12,421.1,28.25,26.76,35.22,fish_school
2025-09-15T15:34:19.839578Z,SEN-049,45165.55,-65.44,0.86,315.69,535.67,121.35,2.2,33.67,whale
2025-09-07T00:55:00.729305Z,SEN-038,3633.1,-67.61,12.61,268.42,1223.19,37.4,15.09,37.79,ambient_noise
2025-08-30T23:14:33.575007Z,SEN-047,18886.86,-56.83,6.37,259.37,1236.99,55.07,9.92,32.75,ambient_noise
2025-08-30T11:06:19.511986Z,SEN-008,4146.37,-55.19,6.85,77.66,1481.28,164.47,8.26,35.47,seafloor_reflection
2025-09-02T06:38:44.289426Z,SEN-007,38471.5,-51.0,3.43,222.21,1986.43,330.57,5.17,31.02,ambient_noise
2025-09-11T05:54:50.212301Z,SEN-002,7151.62,-62.74,13.41,329.78,767.48,382.51,8.99,30.47,whale
2025-09-16T04:58:47.329022Z,SEN-030,44249.37,-45.28,8.1,270.05,467.45,269.78,21.47,35.01,ambient_noise
2025-09-14T13:48:46.297835Z,SEN-013,26558.08,-65.89,2.6,217.7,249.47,66.35,17.93,32.03,ship
2025-09-03T04:01:23.358267Z,SEN-023,47428.79,-70.34,21.36,92.94,1117.78,187.2,2.48,37.32,submarine
2025-09-23T09:58:25.504862Z,SEN-029,14589.01,-78.96,10.41,244.31,996.77,44.32,22.62,30.13,whale
2025-09-16T21:45:23.505458Z,SEN-038,22770.38,-61.71,-2.54,124.94,106.88,217.15,10.64,37.53,sonar_ping
2025-09-11T09:36:20.401493Z,SEN-037,34742.92,-51.04,4.52,23.48,1577.09,272.25,6.52,30.16,whale
2025-09-13T02:54:34.871622Z,SEN-020,41612.47,-52.24,-1.84,86.17,656.2,358.61,24.52,35.18,ambient_noise
2025-09-07T08:34:58.059196Z,SEN-033,21125.72,-56.31,4.99,140.12,2228.25,233.53,19.08,36.75,fish_school
2025-09-02T04:50:13.422170Z,SEN-029,44632.38,-64.21,12.82,358.8,870.74,143.05,21.67,33.44,ambient_noise
2025-09-05T10:46:15.880447Z,SEN-015,5987.56,-47.03,14.95,273.64,138.31,238.95,9.17,35.28,whale
2025-09-17T12:07:11.815707Z,SEN-023,35463.37,-58.69,16.76,100.64,1220.45,132.23,22.47,32.35,ambient_noise
2025-08-26T04:50:02.619911Z,SEN-042,17475.13,-55.58,5.01,274.46,1838.73,154.09,8.26,33.72,ambient_noise
2025-08-29T06:02:34.981577Z,SEN-003,5156.64,-71.24,7.15,128.75,1337.71,318.94,20.4,31.38,seafloor_reflection
2025-08-27T03:35:33.545503Z,SEN-037,19394.56,-78.13,13.52,218.85,2005.95,266.2,6.54,31.83,ambient_noise
2025-08-26T23:47:43.752994Z,SEN-029,44022.76,-50.89,16.9,275.29,379.9,171.31,19.02,37.15,fish_school
2025-09-20T10:24:08.531140Z,SEN-045,49028.64,-34.33,8.88,266.7,1513.06,167.79,13.69,35.68,ambient_noise
2025-09-15T21:06:15.868896Z,SEN-008,19700.71,-55.08,15.14,50.41,1980.92,110.13,4.69,36.74,whale
2025-09-08T23:52:33.262377Z,SEN-022,44332.18,-50.83,5.52,297.19,1280.44,398.06,17.81,33.26,ship
2025-08-28T16:54:40.841790Z,SEN-029,25531.76,-51.05,-7.19,332.26,1869.74,361.55,0.34,31.02,submarine
2025-09-09T12:26:03.045686Z,SEN-002,35879.05,-58.77,17.25,84.03,1084.91,372.78,20.7,37.3,fish_school
2025-09-08T23:22:13.527246Z,SEN-041,2364.03,-75.04,14.51,118.59,1924.14,177.05,28.35,37.73,ambient_noise
2025-08-30T23:10:33.944190Z,SEN-049,27909.87,-52.16,9.22,337.75,1557.56,248.87,26.88,36.82,whale
2025-09-07T18:50:38.172208Z,SEN-045,3601.08,-44.21,11.4,354.12,758.5,253.79,29.26,34.5,ship
2025-09-06T17:23:38.968941Z,SEN-001,13504.04,-54.05,19.25,163.26,708.68,269.85,13.15,34.01,fish_school
2025-09-13T05:52:58.151534Z,SEN-044,28384.03,-61.55,9.93,12.43,1473.24,43.22,24.89,37.16,ship
2025-09-13T19:44:17.440432Z,SEN-020,40377.47,-55.03,-10.0,335.84,695.7,484.34,4.25,33.29,whale
2025-08-27T03:05:22.690712Z,SEN-021,28088.59,-59.85,-6.24,9.14,1181.75,158.99,0.51,34.7,ambient_noise
2025-09-06T00:11:30.594495Z,SEN-037,46815.96,-46.04,20.71,118.88,1019.12,24.97,4.76,33.31,ambient_noise
2025-09-13T13:05:23.598914Z,SEN-008,40535.59,-56.96,14.75,32.29,305.95,43.08,13.3,30.63,seafloor_reflection
2025-09-09T20:43:43.879623Z,SEN-027,7896.38,-51.85,19.09,184.23,942.76,174.82,4.88,37.09,whale
2025-09-20T11:08:36.365743Z,SEN-047,19509.03,-47.73,21.89,13.53,598.88,234.16,13.63,35.78,ship
2025-09-14T12:43:48.590539Z,SEN-035,33457.42,-51.79,21.43,81.15,1215.84,200.81,7.07,33.71,ambient_noise
2025-08-30T15:47:00.732378Z,SEN-006,46926.46,-58.38,-1.27,165.18,1161.13,71.18,6.48,31.3,seafloor_reflection
2025-08-27T21:16:48.890645Z,SEN-045,49387.02,-74.1,8.39,26.7,793.12,300.05,27.58,31.42,ship
2025-09-14T01:00:45.466494Z,SEN-044,38183.0,-54.6,2.92,172.95,880.08,151.73,15.61,35.31,fish_school
2025-08-26T13:33:32.014307Z,SEN-019,28731.09,-49.7,11.31,95.44,101.12,209.71,20.24,37.5,ambient_noise
2025-09-12T08:13:45.004044Z,SEN-018,37854.82,-75.04,-0.84,96.09,1611.76,545.05,11.96,33.43,ambient_noise
2025-09-22T23:26:11.483156Z,SEN-001,13734.5,-54.8,10.34,337.33,609.79,161.2,4.95,33.56,ship
2025-09-12T00:48:43.766437Z,SEN-025,14251.79,-58.89,-3.78,248.48,1801.25,208.41,21.43,35.49,ambient_noise
2025-09-06T09:57:11.146110Z,SEN-027,32752.03,-81.64,7.22,334.61,498.73,76.37,13.31,36.84,ambient_noise
2025-09-14T01:38:17.759586Z,SEN-007,43604.6,-55.66,21.67,207.25,1606.85,381.61,25.24,36.43,fish_school
2025-09-08T12:24:46.189537Z,SEN-044,48493.49,-45.17,4.54,326.58,746.99,370.8,2.45,35.72,ambient_noise
2025-09-11T03:18:53.415290Z,SEN-042,17132.6,-58.71,4.46,301.47,2087.16,255.63,11.51,32.07,ship
2025-09-23T00:19:31.481732Z,SEN-029,39848.03,-79.77,11.01,359.22,1992.87,155.9,4.84,31.37,sonar_ping
2025-09-06T08:27:52.734563Z,SEN-031,42591.39,-55.41,11.46,181.12,2863.38,185.28,20.82,30.06,ship
2025-09-23T14:31:40.638815Z,SEN-044,31196.34,-48.03,12.51,250.61,1763.07,508.06,10.12,37.76,whale
2025-09-21T22:19:23.561333Z,SEN-043,17444.83,-67.52,3.64,57.84,379.56,295.27,12.49,33.47,ambient_noise
2025-08-31T15:26:25.318757Z,SEN-036,30992.52,-61.4,5.19,338.22,1768.74,24.5,10.49,31.59,sonar_ping
2025-08-27T20:24:39.189251Z,SEN-019,29264.0,-62.7,10.55,143.55,1186.95,251.32,25.22,30.98,whale
2025-08-28T19:01:51.276953Z,SEN-006,30365.62,-58.1,17.87,329.99,427.84,196.66,16.91,31.2,ship
2025-08-26T07:35:25.669472Z,SEN-025,31001.08,-63.01,4.16,36.26,1736.99,219.97,21.26,32.68,ship
2025-08-28T14:28:10.851662Z,SEN-031,42368.2,-45.82,8.42,185.49,1060.9,177.05,22.23,36.87,ambient_noise
2025-09-15T06:14:08.254078Z,SEN-009,8587.07,-46.07,-5.48,0.5,3078.95,240.69,21.22,37.76,seafloor_reflection
2025-08-27T21:43:35.674192Z,SEN-020,18427.97,-65.36,6.51,149.77,1336.89,196.74,28.34,34.06,ambient_noise
2025-09-04T08:07:59.531104Z,SEN-010,29341.49,-45.82,11.61,29.95,826.79,153.51,19.57,32.55,ship
2025-09-20T02:46:51.503416Z,SEN-037,14238.05,-75.8,16.96,161.7,657.77,248.65,19.47,31.4,seafloor_reflection
2025-08-26T11:13:35.554810Z,SEN-027,48909.84,-67.42,3.71,200.09,636.2,215.69,24.28,32.3,ambient_noise
2025-09-19T04:53:17.004254Z,SEN-013,13231.2,-53.08,11.37,306.82,678.32,435.68,0.49,34.95,ambient_noise
2025-09-03T05:24:22.273596Z,SEN-041,23534.48,-58.43,12.17,106.36,1580.75,175.06,1.75,37.56,seafloor_reflection
2025-08-29T07:32:57.930578Z,SEN-002,43880.52,-57.85,-4.34,204.05,1864.82,9.42,7.45,33.93,submarine
2025-09-15T16:07:17.430007Z,SEN-021,4095.18,-55.52,-0.06,23.92,1768.68,310.54,5.45,31.12,ambient_noise
2025-09-13T15:18:34.556236Z,SEN-033,41052.33,-64.13,14.02,328.86,545.67,340.78,4.6,37.57,ambient_noise
2025-09-21T02:15:02.156445Z,SEN-024,28593.32,-46.76,10.48,162.62,463.78,58.76,16.58,37.7,ambient_noise
2025-09-16T19:43:18.842923Z,SEN-044,1686.92,-52.33,10.76,90.93,319.83,226.03,5.88,37.16,seafloor_reflection
2025-09-18T20:58:37.268941Z,SEN-042,45155.35,-60.3,2.56,166.76,1687.36,161.76,29.0,36.87,sonar_ping
2025-09-03T05:32:08.309488Z,SEN-034,2055.92,-50.0,-1.58,173.34,738.88,279.2,5.52,36.22,seafloor_reflection
2025-08-31T02:13:37.994860Z,SEN-009,25809.37,-54.7,13.83,267.59,1997.49,274.0,5.0,31.01,ship
2025-09-17T06:54:48.133636Z,SEN-002,2546.66,-61.68,11.34,350.85,1037.57,268.86,17.19,32.62,fish_school
2025-09-18T23:23:30.341564Z,SEN-030,3652.88,-62.11,-5.52,67.01,738.76,326.95,5.44,36.03,ambient_noise
2025-09-24T11:38:04.025449Z,SEN-022,44371.5,-70.74,9.21,19.62,878.63,283.0,19.96,36.93,sonar_ping
2025-09-07T03:33:19.715937Z,SEN-046,38314.69,-65.37,24.25,236.05,109.3,428.29,25.75,31.82,ambient_noise
2025-09-05T22:19:25.575758Z,SEN-011,9927.36,-61.11,14.8,318.45,584.49,186.52,13.07,34.97,fish_school
2025-09-18T01:29:17.091626Z,SEN-043,31061.35,-58.41,2.84,203.41,1413.3,191.16,10.5,30.47,ship
2025-09-04T23:50:57.473719Z,SEN-017,39754.51,-68.36,11.33,28.75,895.63,128.89,20.69,36.85,submarine
2025-09-22T16:36:57.685347Z,SEN-036,44490.57,-58.85,8.35,151.84,164.8,125.51,24.17,32.78,ship
2025-09-20T12:31:40.550160Z,SEN-013,23468.52,-64.67,23.17,235.7,1147.24,189.47,9.09,31.57,ambient_noise
2025-09-07T15:20:47.216339Z,SEN-007,44885.24,-66.38,1.0,118.1,89.09,347.84,24.34,36.7,fish_school
2025-09-17T07:05:52.505099Z,SEN-016,25441.72,-54.07,20.4,304.17,130.8,181.45,23.0,31.36,ambient_noise
2025-09-17T09:44:29.827010Z,SEN-033,34442.58,-57.53,0.45,80.89,1732.15,231.47,14.49,33.69,fish_school
2025-08-28T20:43:11.765406Z,SEN-045,48953.57,-60.6,12.67,131.22,26.13,406.22,13.74,30.76,whale
2025-09-21T20:18:31.831496Z,SEN-001,11873.99,-54.15,15.16,329.92,621.42,347.53,3.14,33.56,seafloor_reflection
2025-09-09T22:15:08.846768Z,SEN-011,8509.21,-72.08,19.23,206.48,14.97,68.07,2.63,37.39,fish_school
2025-09-19T13:31:12.449534Z,SEN-006,17166.74,-71.27,16.15,2.24,1282.99,11.44,22.44,35.55,ambient_noise
2025-09-04T08:54:23.263254Z,SEN-020,8303.51,-63.3,-2.19,87.85,1551.05,120.99,17.55,37.87,ambient_noise
2025-09-21T15:14:50.905645Z,SEN-035,14279.72,-61.03,10.01,271.19,1473.62,341.93,14.67,33.58,fish_school
2025-09-06T10:41:45.448662Z,SEN-044,37174.97,-52.36,14.09,18.74,933.95,257.53,1.38,37.11,ambient_noise
2025-08-26T02:16:25.890020Z,SEN-037,23928.45,-66.28,18.69,357.5,1168.47,111.83,1.68,37.29,seafloor_reflection
2025-09-21T22:20:44.780262Z,SEN-041,18814.56,-66.07,0.96,323.25,1748.04,109.84,27.62,30.72,fish_school
2025-08-28T12:11:49.763613Z,SEN-026,18499.33,-49.11,2.49,80.58,716.24,235.75,19.83,37.83,ambient_noise
2025-09-04T08:22:35.646017Z,SEN-012,9807.05,-70.83,-1.71,322.38,854.76,143.23,11.58,37.14,fish_school
2025-09-23T06:30:55.315979Z,SEN-030,22425.83,-49.84,10.0,251.81,1817.97,60.7,21.0,35.01,ship
2025-09-23T06:54:28.422245Z,SEN-028,31269.31,-59.91,12.16,153.13,923.45,268.35,7.74,34.29,ambient_noise
2025-09-11T23:20:45.703399Z,SEN-027,7043.83,-67.78,12.84,70.6,1061.3,287.97,12.28,33.08,fish_school
2025-09-13T17:23:36.751327Z,SEN-042,48643.36,-70.96,7.87,72.08,2065.03,173.46,13.85,34.69,fish_school
2025-09-08T05:21:05.490351Z,SEN-019,22219.73,-61.87,9.1,213.87,700.89,25.8,0.92,35.89,ambient_noise
2025-09-03T13:34:57.017624Z,SEN-005,47403.25,-53.47,9.16,149.78,1630.67,258.7,29.78,35.67,whale
2025-09-04T15:06:33.198982Z,SEN-005,6819.48,-60.14,8.14,214.27,1551.73,178.11,11.45,32.4,sonar_ping
2025-09-14T22:41:02.535535Z,SEN-041,38384.08,-50.83,-4.68,118.89,1178.48,189.5,29.02,35.37,ship
2025-09-17T08:10:49.477685Z,SEN-027,30920.14,-51.11,2.35,82.83,1114.09,210.68,19.44,30.04,ambient_noise
2025-09-18T12:24:27.578720Z,SEN-028,41021.2,-51.95,14.3,301.16,202.67,43.18,27.88,31.36,ship
2025-09-18T10:59:44.923506Z,SEN-026,30073.83,-51.52,6.44,331.22,2493.75,109.34,1.63,31.21,ship
2025-08-28T12:08:20.916485Z,SEN-027,48145.55,-65.33,5.99,253.89,832.06,125.76,28.82,35.93,sonar_ping
2025-09-09T14:27:12.127172Z,SEN-049,31383.9,-52.19,20.13,58.17,1499.23,373.96,12.21,37.18,ambient_noise
2025-08-27T11:54:47.003346Z,SEN-042,39251.75,-38.69,18.6,33.23,1792.28,38.51,4.1,30.69,ambient_noise
2025-09-11T06:07:53.560366Z,SEN-021,43891.33,-50.23,4.16,194.07,1291.51,375.66,20.14,37.29,ambient_noise
2025-09-08T00:22:21.756943Z,SEN-001,35757.72,-63.88,21.93,198.13,2009.64,292.14,22.88,32.45,fish_school
2025-09-21T09:37:03.939093Z,SEN-028,26259.41,-65.8,8.43,230.13,1733.31,553.15,19.49,34.98,ambient_noise
2025-09-05T07:07:46.409918Z,SEN-048,13713.57,-58.86,16.4,326.22,469.29,240.05,16.2,31.31,seafloor_reflection
2025-08-29T06:45:32.403963Z,SEN-015,42739.18,-52.29,9.72,232.85,983.07,116.83,24.49,33.22,ambient_noise
2025-08-30T01:25:29.137264Z,SEN-017,24080.85,-58.21,4.88,329.81,702.99,14.87,20.58,33.7,ambient_noise
2025-09-17T14:45:30.254795Z,SEN-026,31073.34,-71.07,16.41,42.37,771.74,282.06,18.56,33.0,ambient_noise
